URL,Title,Year,Make,Model,VIN,Odometer,Vehicle Type,BID,document,Image URLs
https://www.rbauction.com/2008-ford-edge-sel-sport-utility-vehicle?invId=14025623&id=ci&auction=los-angeles-ca-2023204,2008 Ford Edge SEL SUV,2008,Ford,Edge,2FMDK38C18BA77218,"176,885 mil",Crossover,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13537/352/98595b65-2851-438d-ba78-8590b53f08f5-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13537/352/e924b476-38d3-49fe-85f1-397a89cfd9d8-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13537/352/573a7732-7230-42e8-9be3-93809195faa3-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13537/352/93c0021a-efb5-4571-a33d-7e57ff2ab1ab-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13537/352/a9a97603-d3bb-4c9c-bcc7-8f8622696a01-med.jpg""]"
https://www.rbauction.com/2013-kia-soul-automobile?invId=14036804&id=ci&auction=los-angeles-ca-2023204,2013 Kia Soul Automobile,2013,Kia,Soul,KNDJT2A6XD7755924,"135,564 mil",Automobile,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13577/885/2c18bc25-084a-4ff3-a73f-c893aec4307a-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13577/885/2c18bc25-084a-4ff3-a73f-c893aec4307a-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13577/885/86c74f91-5c99-4b0d-91fd-2d2e592b489f-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13577/885/989862f9-0a3b-4563-8c69-d2f5ed0adeb4-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13577/885/f2a4321c-a4f2-4c1b-ae93-cf601a4f6378-med.jpg""]"
https://www.rbauction.com/2021-ford-f-350-lariat-4x4-crew-cab-pickup?invId=14011533&id=ci&auction=phoenix-az-2023194,2021 Ford F-350 Lariat 4x4 Crew Cab Pickup,2021,Ford,F-350,1FT8W3BT0MEC95619,"49,471 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13156/761/f72b3861-3801-4c38-af15-8e81ebb44de6-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13156/761/c14b6a84-836b-4c9f-8837-8cacc99c9b47-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13156/761/2d4efa43-072c-45d4-a92a-0a0b02b99a23-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13156/761/a6e1099e-4a2c-4acb-9f87-9aaae830d54b-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13156/761/3869a7b2-ca19-4c55-b84f-cdddc3e52dc9-med.jpg""]"
https://www.rbauction.com/2020-ford-f-350-lariat-4x4-crew-cab-pickup?invId=14011532&id=ci&auction=phoenix-az-2023194,2020 Ford F-350 Lariat 4x4 Crew Cab Pickup,2020,Ford,F-350,1FT8W3BT6LED26516,"43,460 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13155/907/32f75bf8-fb50-4ede-a845-8baaf66217a4-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13155/907/59c22ee3-3da9-4944-975f-c82938288771-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13155/907/7df85623-eb99-4c1c-a16b-cc916cb167c7-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13155/907/66698060-da84-49eb-862b-2bfce5467f00-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13155/907/7d51cced-f645-4275-9e3e-a532bfe61964-med.jpg""]"
https://www.rbauction.com/2021-ford-f-350-platinum-4x4-crew-cab-pickup?invId=14011534&id=ci&auction=phoenix-az-2023194,2021 Ford F-350 Platinum 4x4 Crew Cab Pickup,2021,Ford,F-350,1FT8W3BT7MED64564,"44,018 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13157/968/d18d9a3d-c3df-4ed2-a6f2-4ad7072d7b0f-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13157/968/d18d9a3d-c3df-4ed2-a6f2-4ad7072d7b0f-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13157/968/b98921d5-3068-4a86-9361-c2dcd40b2c86-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13157/968/3ff76566-48f4-45bd-b9f7-81c32a42f2bb-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13157/968/5bdd96cb-6c1f-4adf-b05c-e49ef2b31031-med.jpg""]"
https://www.rbauction.com/2020-gmc-sierra-3500hd-denali-4x4-crew-cab-pickup?invId=14011535&id=ci&auction=phoenix-az-2023194,2020 GMC Sierra 3500HD Denali 4x4 Crew Cab Pickup,2020,GMC,Sierra 3500HD,1GT49WEY0LF106314,"76,003 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13158/994/69edfef4-d11a-3a9d-8688-a72a0d15d0fb-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13158/994/69edfef4-d11a-3a9d-8688-a72a0d15d0fb-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13158/994/43875904-2c8a-36a9-8dcc-67f60462aedd-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13158/994/c9e0be88-395f-3193-ba7d-cb918baf87be-med.jpg""]"
https://www.rbauction.com/2018-gmc-sierra-2500hd-4x4-extended-cab-pickup?invId=14011467&id=ci&auction=phoenix-az-2023194,2018 GMC Sierra 2500HD 4x4 Extended Cab Pickup,2018,GMC,Sierra 2500HD,1GT22REGXJZ336832,"71,902 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/12406/401/33db50cf-b6ba-383b-8373-b3f4230843cc-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/12406/401/33db50cf-b6ba-383b-8373-b3f4230843cc-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/12406/401/323ff87e-ba92-3843-b09a-4870e3d41c38-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/12406/401/b0632a92-8b90-3255-9331-3fd65ce27383-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/12406/401/77226cae-b9c4-3710-8225-07909246f959-med.jpg""]"
https://www.rbauction.com/2019-ford-f350-4x4-crew-cab-pickup?invId=14011526&id=ci&auction=phoenix-az-2023194,2019 Ford F350 4x4 Crew Cab Pickup,2019,Ford,F350,1FT8W3B67KEF21789,"81,265 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13553/163/024b28a1-ecc6-423b-89d0-072f3bb9114f-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13553/163/fc395af6-6d01-402c-b51f-8f86c07bc213-med.jpg""]"
https://www.rbauction.com/2019-ford-f-250-xl-4x4-crew-cab-pickup?invId=14011528&id=ci&auction=phoenix-az-2023194,2019 Ford F-250 XL 4x4 Crew Cab Pickup,2019,Ford,F-250,1FT7W2B65KEF21781,"58,832 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13553/161/bab94d25-25b6-451b-91fc-ab0320ace940-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13553/161/bab94d25-25b6-451b-91fc-ab0320ace940-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13553/161/b2038f86-2b87-3207-b17d-961549a4891d-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13553/161/bfe90044-f462-382c-b33f-48348cef34ab-med.jpg""]"
https://www.rbauction.com/2004-ford-f-250-king-ranch-4x4-crew-cab-pickup?invId=14011393&id=ci&auction=phoenix-az-2023194,2004 Ford F-250 King Ranch 4x4 Crew Cab Pickup,2004,Ford,F-250,1FTNW21P34EB30276,"207,220 hrs",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13290/629/5ebd2f08-219c-3a6f-8a8c-b5bb9a8f5af6-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13290/629/5ebd2f08-219c-3a6f-8a8c-b5bb9a8f5af6-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13290/629/b7a2285a-e228-3c06-b2ee-8acbbf88d041-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13290/629/92392ded-7e5c-3394-9942-43d46c29fa1a-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13290/629/44314182-985e-3a5c-9f17-a2e859ba3e91-med.jpg""]"
https://www.rbauction.com/2019-ford-f-250-xl-4x4-crew-cab-pickup?invId=14011499&id=ci&auction=phoenix-az-2023194,2019 Ford F-250 XL 4x4 Crew Cab Pickup,2019,Ford,F-250,1FT7W2B63KEE90434,"126,248 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13127/893/27f165e8-dd2d-4f66-bfb0-084777ef8953-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13127/893/eef423fd-5520-4a4d-ac2c-a9956c16204d-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13127/893/bbd762a9-42ae-41b5-b894-77e96a38aa39-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13127/893/d4687757-a92e-4d06-b43c-2e74014929f1-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13127/893/6bb841b2-8949-4a79-8cae-b3dd5641a6ef-med.jpg""]"
https://www.rbauction.com/2018-ford-f-250-xl-4x4-crew-cab-pickup?invId=14011472&id=ci&auction=phoenix-az-2023194,2018 Ford F-250 XL 4x4 Crew Cab Pickup,2018,Ford,F-250,1FT7W2B60JEB84788,"53,980 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13065/409/e6306b19-0d5a-3737-89c5-6d40d6c4878a-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13065/409/e6306b19-0d5a-3737-89c5-6d40d6c4878a-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13065/409/dadb783e-e305-38d2-9c41-5f70e8904c71-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13065/409/87cbe92b-e9ba-35d2-82e4-de1e0b500f1a-med.jpg""]"
https://www.rbauction.com/2017-ford-f150-xlt-4x4-crew-cab-pickup?invId=14032951&id=ci&auction=phoenix-az-2023194,2017 Ford F150 XLT 4x4 Crew Cab Pickup,2017,Ford,F150,1FTEW1EG8HKC55804,"126,382 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13689/222/f2977e6b-11fc-4411-b8d0-b1d164033c8d-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13689/222/f2977e6b-11fc-4411-b8d0-b1d164033c8d-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13689/222/ac219098-1517-337f-9c47-4e88986b905d-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13689/222/8e3cb779-70e3-3a69-a2c4-f97fff39a9ac-med.jpg""]"
https://www.rbauction.com/2017-chevrolet-silverado-2500h-4x4-crew-cab-pickup?invId=14011426&id=ci&auction=phoenix-az-2023194,2017 Chevrolet Silverado 2500HD 4x4 Crew Cab Pickup,2017,Chevrolet,Silverado 2500HD,1GC1KUEG1HF101438,"148,618 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/11926/395/91147657-04bf-4d8b-bbf8-2c8b580c3a4e-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/11926/395/f1239920-3d66-4f1f-8aa9-8c92ca669550-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/11926/395/d6ccc161-6c92-48cf-acc1-22d1b49824c2-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/11926/395/840f64ab-2720-418a-8e1d-1ec89682c419-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/11926/395/d83945f2-b829-41af-b57d-3577a46e503f-med.jpg""]"
https://www.rbauction.com/2014-chevrolet-silverado-2500h-ls-4x2-pickup?invId=14012209&id=ci&auction=phoenix-az-2023194,2014 Chevrolet Silverado 2500HD LS 4x2 Pickup,2014,Chevrolet,Silverado 2500HD,1GC0CVC80EF162253,"146,964 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13614/553/e3f241cc-6cb1-3b5b-a07c-aae6176d01d9-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13614/553/e3f241cc-6cb1-3b5b-a07c-aae6176d01d9-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13614/553/cfc1ae19-8ac1-346b-bcd9-6900d0932cff-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13614/553/9a5fbe69-da7d-3c18-9871-145d4f69833b-med.jpg""]"
https://www.rbauction.com/2017-chevrolet-silverado-1500-lt-4x4-crew-cab-pickup?invId=14032952&id=ci&auction=phoenix-az-2023194,2017 Chevrolet Silverado 1500 LT 4x4 Crew Cab Pickup,2017,Chevrolet,Silverado 1500,1GCUKREC7HF137335,"117,722 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13689/225/06045e10-44b4-4e71-87d7-1428c11e8153-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13689/225/06045e10-44b4-4e71-87d7-1428c11e8153-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13689/225/40a93480-c5b5-3f0f-a074-ca8e03c938e4-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13689/225/fcfa094a-45dc-3ca8-ac66-744e70111e95-med.jpg""]"
https://www.rbauction.com/2013-ford-f150-xlt-4x4-crew-cab-pickup?invId=14011462&id=ci&auction=phoenix-az-2023194,2013 Ford F150 XLT 4x4 Crew Cab Pickup,2013,Ford,F150,1FTFW1ET0DFA54984,"106,265 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13084/736/ee8575d7-f86e-432b-9bdf-3c4cd27cb7a9-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13084/736/ef4c806e-bb02-449a-a0a1-307a60afa606-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13084/736/06dd4d96-17a7-463f-b117-de332e5592e9-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13084/736/05371aa6-6b68-4367-880c-c1b72c3bb046-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13084/736/3c884378-6bd9-4faa-b6a0-f2e4a2e76c99-med.jpg""]"
https://www.rbauction.com/2008-nissan-titan-4x4-crew-cab-pickup?invId=14011527&id=ci&auction=phoenix-az-2023194,2008 Nissan Titan 4x4 Crew Cab Pickup,2008,Nissan,Titan,1N6AA07C28N330753,"53,882 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13442/782/248d905d-58c0-46f5-8e89-bf65e0665e36-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13442/782/248d905d-58c0-46f5-8e89-bf65e0665e36-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13442/782/b67964c0-293a-3e3c-b4a4-bc02d76c0e60-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13442/782/b6d9ed99-ae92-3c8e-89a4-4904b6f150a9-med.jpg""]"
https://www.rbauction.com/2014-chevrolet-silverado-1500-4x2-extended-cab-pickup?invId=14032953&id=ci&auction=phoenix-az-2023194,2014 Chevrolet Silverado 1500 4x2 Extended Cab Pickup,2014,Chevrolet,Silverado 1500,1GCRCPEC3EZ118945,"158,061 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13689/224/3007ca9f-1124-49ab-997f-2f7cefe7adab-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13689/224/3007ca9f-1124-49ab-997f-2f7cefe7adab-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13689/224/6df52be4-4ba7-31c5-9fd4-8241a4e06d9c-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13689/224/107aea3d-3ea7-36c8-822b-d4e4fab6dd57-med.jpg""]"
https://www.rbauction.com/2013-chevrolet-silverado-2500h-4x2-extended-cab-pickup?invId=14032954&id=ci&auction=phoenix-az-2023194,2013 Chevrolet Silverado 2500HD 4x2 Extended Cab Pickup,2013,Chevrolet,Silverado 2500HD,1GC2CVCG8DZ218338,"198,320 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13689/223/05b1474d-5ce0-4b94-bb71-8d6e89cb49be-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13689/223/05b1474d-5ce0-4b94-bb71-8d6e89cb49be-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13689/223/92081f1e-5dd8-3499-abbe-03c8cc85c9cc-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13689/223/2be5f2fe-4afe-3257-9d98-baad9d02b5c2-med.jpg""]"
https://www.rbauction.com/2008-chevrolet-silverado-1500-lt-4x4-extended-cab-pickup?invId=14011537&id=ci&auction=phoenix-az-2023194,2008 Chevrolet Silverado 1500 LT 4x4 Extended Cab Pickup,2008,Chevrolet,Silverado 1500,1GCEK19048Z152282,"96,650 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13553/166/bf75ff20-2ce2-49e5-8900-b260fb4f634f-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13553/166/bf75ff20-2ce2-49e5-8900-b260fb4f634f-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13553/166/c2521e9c-76b4-34b1-bf46-7d240b3cedf2-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13553/166/034f41a4-05dc-3ede-988b-8ccedf65fcdb-med.jpg""]"
https://www.rbauction.com/2013-ford-f-250-xl-4x4-crew-cab-pickup?invId=14011489&id=ci&auction=phoenix-az-2023194,2013 Ford F-250 XL 4x4 Crew Cab Pickup,2013,Ford,F-250,1FT7W2B61DEB19775,"149,012 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13127/882/0afdfa28-1500-433d-9987-608a06c7b348-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13127/882/0afdfa28-1500-433d-9987-608a06c7b348-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13127/882/f13c2a5e-b83a-471d-bad7-32a82e8950d7-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13127/882/f71ea12d-953a-49f4-ab75-bd77ba79a1fe-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13127/882/e26bb9e1-3c4b-46d6-a673-5c76bcc5aa02-med.jpg""]"
https://www.rbauction.com/2010-ford-e350-4x2-van-8-passenger?invId=14011477&id=ci&auction=phoenix-az-2023194,2010 Ford E350 4x2 Passenger Van,2010,Ford,E350,1FBSS3BL8ADA45536,"39,818 mil",Passenger Van,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13127/874/8e35c350-068d-4f08-9db9-32d273c330a5-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13127/874/8e35c350-068d-4f08-9db9-32d273c330a5-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13127/874/ff469e6e-170c-4d84-8e61-cb4f1a2e3d74-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13127/874/b4901148-23cc-486d-95d0-cc67611807f6-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13127/874/1af5d041-7415-4242-b69c-c1d632a6619e-med.jpg""]"
https://www.rbauction.com/2006-ford-f-250-xl-4x2-regular-cab-pickup?invId=14011490&id=ci&auction=phoenix-az-2023194,2006 Ford F-250 XL 4x2 Regular Cab Pickup,2006,Ford,F-250,1FTNF20576EB61811,"59,071 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13127/887/a28dca8e-36ad-395d-a841-e1a77c5fbc20-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13127/887/a28dca8e-36ad-395d-a841-e1a77c5fbc20-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13127/887/7d90e1ca-d9cb-3fe5-ba18-484dac846fa4-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13127/887/1f8c1775-da39-3a7b-8db3-e8e5d41041fd-med.jpg""]"
https://www.rbauction.com/2010-mini-cooper-automobile?invId=14029503&id=ci&auction=phoenix-az-2023194,2010 Mini Cooper Automobile,2010,Mini,Cooper,WMWMF3C57ATZ23128,"173,135 mil",Automobile,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13677/691/fa8e90f1-03a9-4ba2-9a82-d669f4a29dd0-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13677/691/fa8e90f1-03a9-4ba2-9a82-d669f4a29dd0-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13677/691/f937e720-6c41-37ed-82de-0c4576f035fd-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13677/691/d0ccdadb-875b-3080-bc5d-8f807722440c-med.jpg""]"
https://www.rbauction.com/2012-jeep-patriot-2wd-inoperable-sport-utility-vehicle?invId=14011466&id=ci&auction=phoenix-az-2023194,2012 Jeep Patriot 2WD SUV (Inoperable),2012,Jeep,Patriot,1C4NJPBAXCD678477,"149,943 mil",SUV,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13335/109/0d4ea4e5-f35a-426b-88fc-7e158735dbde-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13335/109/87059037-d9ce-4097-9712-d86ef14e2c9f-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13335/109/79a443d3-4504-4994-9a00-03f4192565a7-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13335/109/91d7fc13-789a-4322-a5f1-888a499dee73-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13335/109/6c1ba111-6486-4dcc-b6a4-b600ad35bb2b-med.jpg""]"
https://www.rbauction.com/2007-ford-f150-xl-4x2-pickup?invId=14029499&id=ci&auction=phoenix-az-2023194,2007 Ford F150 XL 4x2 Pickup,2007,Ford,F150,1FTPF12V07KC70128,"157,042 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13677/668/d68744aa-1a83-4892-96ea-3ae7484e3d13-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13677/668/d68744aa-1a83-4892-96ea-3ae7484e3d13-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13677/668/c074ad58-1ab9-4a52-828a-2f00bb114428-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13677/668/f24378fc-bb55-407b-8d73-a172ef07a22a-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13677/668/023d3ade-0952-4040-9f15-178f467d9b27-med.jpg""]"
https://www.rbauction.com/2006-jeep-liberty-2wd-sport-utility-vehicle?invId=14033606&id=ci&auction=phoenix-az-2023194,2006 Jeep Liberty 2WD SUV,2006,Jeep,Liberty,1J4GK48K86W284709,"264,319 mil",SUV,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13689/704/c5bc7076-d179-420e-a4ee-ef04206f8055-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13689/704/c5bc7076-d179-420e-a4ee-ef04206f8055-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13689/704/ba82caff-a8a9-3c28-8510-88f7e4855463-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13689/704/ec184999-e8c0-3880-a1ae-9b3a8e0bb8e5-med.jpg""]"
https://www.rbauction.com/2001-bmw-325i-inoperable-automobile?invId=14011465&id=ci&auction=phoenix-az-2023194,2001 BMW 325i Automobile (Inoperable),2001,BMW,325i,WBAAV33471EE75719,"195,940 mil",Automobile,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13290/561/994d8e09-cd95-4ebe-b9d9-04cd20003b72-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13290/561/20ddf8ff-8785-4ec2-939b-4c507a2535ef-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13290/561/7f4cc264-1014-4768-9692-36e277207d63-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13290/561/5e4701ac-0056-4e6c-8b5c-5902573b2497-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13290/561/5156f573-1cac-4919-a04e-180388ff208b-med.jpg""]"
https://www.rbauction.com/2017-ford-f150-lariat-4x4-extended-cab-pickup?invId=14016238&id=ci&auction=minneapolis-mn-2023164,2017 Ford F150 XL 4x4 Extended Cab Utility Truck,2017,Ford,F150,1FTEX1E81HKC50191,"145,958 mil",Utility Truck,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13633/667/d505988b-6ac5-43c2-8eee-9014c4b9b2a3-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13633/667/9511394a-c9b5-40e9-ae0c-4ded1b23e8ce-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13633/667/a523b2d4-4e70-4a5c-a3fb-b732de87ff56-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13633/667/a8f48dbb-5435-4879-b88b-676730331aa8-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13633/667/8854b236-2665-47be-ae00-e39c8fd84882-med.jpg""]"
